# 18 滑鼠｜鼠墊｜數位板  (報價日期 2026/9/20 16:20)
# price	id	flags	name

## 【周邊活動促銷專區】
790	58		｛微星 Forge Gm340 W WHITE｝ 三模滑鼠/有線/無線/藍牙/12000Dpi/對稱設計/57g
990	59		｛微星 Versa 300 Wireless｝ 三模無線電競滑鼠/有線/2.4g/藍牙/8000Dpi/1000Hz/60g/Rgb
1790	60		｛微星 Versa 300 Elite Wireless｝ 三模無線電競滑鼠/有線/2.4g/藍牙/26000Dpi/1000Hz/65g/Rgb
2390	61		｛微星 Versa 300 Wireless 8K｝ 三模滑鼠/有線/無線/藍牙5.3/26000Dpi/8000Hz/Omron微動
3690	62		｛微星 Versa Pro Wireless｝ 三模無線電競滑鼠/有線/2.4g/藍牙/26000Dpi/含磁吸式充電底座
1190	63		｛微星 Clutch GM20 Elite｝ 電競滑鼠/有線/鍍金接頭/Omron開關/6400Dpi/Rgb

## Razer 滑鼠
3288	65		｛Razer Pro Click V2 Vertical Edition｝ 直立式滑鼠/有線-無線-藍芽/AI工具快捷鍵/Rgb
1088	68	酷幣50	｛Razer Orochi V2｝ 八岐大蛇超輕量無線雙模滑鼠(黑)/2.4G+藍牙/18000Dpi/60g
1088	69	酷幣50	｛Razer Orochi V2｝ 八岐大蛇超輕量無線雙模滑鼠(水銀白)/2.4G+藍牙/18000Dpi/60g
1088	70	酷幣50	｛Razer Orochi V2｝ 八岐大蛇超輕量無線雙模滑鼠(粉晶)/2.4G+藍牙/18000Dpi/60g
1088	71	酷幣50	｛Razer Cobra｝ 眼鏡蛇 電競滑鼠/有線/8500Dpi/輕量化58g/SpeedFlex 纜線/Rgb
1790	72	酷幣50	｛Razer Cobra Minecraft｝ 限定版滑鼠/有線/8500Dpi/輕量化58g/SpeedFlex 纜線/Rgb
1690	73	酷幣50	｛Razer Cobra Zenless Zone Zero｝ 絕區零聯名滑鼠/有線/8500Dpi/58g/SpeedFlex 纜線
518	74		｛Razer DeathAdder Essential｝ 煉獄奎蛇電競滑鼠/有線/6400Dpi
518	75		｛Razer DeathAdder Essential｝ 煉獄奎蛇電競滑鼠(白色)/有線/6400Dpi
1990	76	酷幣50	｛Razer DeathAdder V3｝ 煉獄奎蛇 電競滑鼠/有線/30000Dpi/超輕量化59g/第三代按鍵軸
2490	77	酷幣200	｛Razer DeathAdder V3 HyperSpeed｝ 雙模滑鼠/有線-無線/26000Dpi/55g
4990	78	熱賣 酷幣400	｛Razer DeathAdder V4 Pro｝ 煉獄奎蛇雙模滑鼠(黑)/有線-無線/45000Dpi/8KHz/第四代按鍵軸
4990	80	熱賣 酷幣400	｛Razer DeathAdder V4 Pro｝ 煉獄奎蛇雙模滑鼠(白)/有線-無線/45000Dpi/8KHz/第四代按鍵軸
1990	82	酷幣50	｛Razer Viper V3 HyperSpeed｝ 無線電競滑鼠/30000Dpi/82克/二代按鍵軸
3690	83	熱賣 酷幣300	｛Razer Viper V3 Pro｝ 無線滑鼠(黑)/有線/無線/54g/35000Dpi/8000HZ/8顆可編程控制鍵
3690	84	熱賣 酷幣300	｛Razer Viper V3 Pro｝ 無線滑鼠(白)/有線/無線/54g/35000Dpi/8000HZ/8顆可編程控制鍵
4290	85	酷幣400	｛Razer Viper V3 Pro Sentinels Edition｝ 無線電競滑鼠/有線/無線/54g/35000Dpi/8000HZ
4190	86	熱賣 酷幣400	｛Razer Viper V3 Pro EVA｝ 新世紀福音戰士聯名款 滑鼠/有線/無線8K/54g/35000Dpi/8000HZ
3990	87	酷幣400	｛Razer Viper V3 Pro CS2｝ 聯名款 滑鼠/有線/無線/54g/35000Dpi/8000HZ
4990	91	熱賣 酷幣400	｛Razer Viper V4 Pro｝無線滑鼠(黑)/有線/無線/49g/50000Dpi/180小時的電池續航力
4990	92	熱賣 酷幣400	｛Razer Viper V4 Pro｝無線滑鼠(白)/有線/無線/54g/50000Dpi/180小時的電池續航力
3399	93	酷幣300	｛Razer Naga V2 HyperSpeed｝ 無線電競滑鼠/2.4G+藍牙/19顆可編程按鍵/30000Dpi
5899	94	酷幣400	｛Razer Naga V2 Pro｝ 三模滑鼠/有線/無線/藍牙/附3種可更換側板/22顆可編程鍵/Rgb
6490	95		｛Razer Naga V3 Pro｝ 三模滑鼠/有線/無線/藍牙/第三代感測器/第四代按鍵軸/23顆可編程鍵
2490	96	酷幣200	｛Razer Basilisk Mobile｝ 三模滑鼠/有線/無線/藍牙/18000Dpi/三代按鍵軸/Rgb
1488	97	酷幣50	｛Razer Basilisk V3｝ 巴塞利斯蛇電競滑鼠/有線/26000Dpi/Rgb/二代按鍵軸/五個記憶設定檔
1688	98	酷幣50	｛Razer Basilisk V3 X HyperSpeed｝ 無線滑鼠/2.4G+藍牙/18000Dpi/9顆可編程控制鍵/Rgb
2290	99	酷幣200	｛Razer Basilisk V3 35K｝ 巴塞利斯蛇電競滑鼠/有線/35000Dpi/Rgb/三代按鍵軸
3690	100	酷幣300	｛Razer Basilisk V3 Pro｝巴塞利斯蛇三模滑鼠(黑)/有線/無線/藍牙/30000Dpi/傾斜滾輪/Rgb
3690	101	酷幣300	｛Razer Basilisk V3 Pro｝巴塞利斯蛇三模滑鼠(白)/有線/無線/藍牙/30000Dpi/傾斜滾輪/Rgb
4290	102	酷幣400	｛Razer Basilisk V3 Pro 35K｝ 巴塞利斯蛇三模滑鼠(黑)/有線/無線/藍牙/35000Dpi/傾斜滾輪/Rgb
4290	103	酷幣400	｛Razer Basilisk V3 Pro 35K｝ 巴塞利斯蛇三模滑鼠(白)/有線/無線/藍牙/35000Dpi/傾斜滾輪/Rgb

## SteelSeries 滑鼠
2990	105	熱賣	｛SteelSeries Aerox 3 Gen 2｝ 無線滑鼠(白)/有線/無線4k/藍牙5.0/26000Dpi/超輕量68g/防水
2990	106	熱賣	｛SteelSeries Aerox 3 Gen 2｝ 無線滑鼠(黑)/有線/無線4k/藍牙5.0/26000Dpi/超輕量68g/防水
2990	107	熱賣	｛SteelSeries Aerox 3 Gen 2｝ 無線滑鼠(桃)/有線/無線4k/藍牙5.0/26000Dpi/超輕量68g/防水

## EndGame Gear 滑鼠
990	109		｛EndGame Gear XM1｝ RGB 電競滑鼠(黑)/有線/Kailh GM 4.0微動/16000Cpi/輕量化/Rgb
990	110		｛EndGame Gear XM1｝ RGB 電競滑鼠(白)/有線/Kailh GM 4.0微動/16000Cpi/輕量化/Rgb
990	111		｛EndGame Gear XM1｝ RGB 電競滑鼠(霧面黑)/有線/Kailh GM 4.0微動/16000Cpi/輕量化/Rgb
3990	112		｛EndGame Gear XM2w 4K V2｝ 無線滑鼠(黑)/PAW3950/30000Dpi/Kailh GO 開關/爪握造型
3990	113		｛EndGame Gear XM2w 4K V2｝ 無線滑鼠(白)/PAW3950/30000Dpi/Kailh GO 開關/爪握造型
3990	114		｛EndGame Gear OP1we 4K V2｝ 無線滑鼠(黑)/PAW3950/30000Dpi/Kailh GO 開關
3990	115		｛EndGame Gear OP1we 4K V2｝ 無線滑鼠(白)/PAW3950/30000Dpi/Kailh GO 開關

## darkFlash 滑鼠
999	117		｛darkFlash DFM80｝ 三模滑鼠(奶咖色)/有線/無線/藍牙/12000Dpi/52g/PAW331/續航60hr
999	118		｛darkFlash DFM80｝ 三模滑鼠(暗夜黑)/有線/無線/藍牙/12000Dpi/52g/PAW3311/續航60hr
999	119		｛darkFlash DFM80｝ 三模滑鼠(寂靜白)/有線/無線/藍牙/12000Dpi/52g/PAW3311/續航60hr
999	120	熱賣	｛darkFlash DFM80｝ 三模滑鼠(夢幻粉)/有線/無線/藍牙/12000Dpi/52g/PAW3311/續航60hr
1599	121		｛darkFlash DFM80 Pro｝ 三模滑鼠(奶咖色)/有線/無線/藍牙/26000Dpi/52g/PAW3395//續航110hr
1599	122		｛darkFlash DFM80 Pro｝ 三模滑鼠(暗夜黑)/有線/無線/藍牙/26000Dpi/52g/PAW3395//續航110hr
1599	123		｛darkFlash DFM80 Pro｝ 三模滑鼠(寂靜白)/有線/無線/藍牙/26000Dpi/52g/PAW3395//續航110hr
1599	124	熱賣	｛darkFlash DFM80 Pro｝ 三模滑鼠(夢幻粉)/有線/無線/藍牙/26000Dpi/52g/PAW3395//續航110hr

## 櫻桃 Cherry 滑鼠
2190	126	熱賣	櫻桃｛Cherry Mw5500｝ 三模滑鼠(黑)/有線/無線8k/藍牙/30000Dpi/62g/3950感應
1690	127	熱賣	櫻桃｛Cherry Mw5500｝ 三模滑鼠(白)/有線/無線8k/藍牙/30000Dpi/62g/3950感應
2490	128	熱賣	櫻桃｛Cherry Mw5500｝ 三模滑鼠(紅)/有線/無線8k/藍牙/30000Dpi/62g/3950感應
2490	129	熱賣	櫻桃｛Cherry Mw5500 Pro ｝ 三模滑鼠(白)/有線/無線8k/藍牙/45000Dpi/62g/3955感應

## Glorious 滑鼠
1290	131		｛Glorious Model O Eternal｝ 電競滑鼠(黑)/有線/12000Dpi/對稱設計/55g/Rgb
1290	133		｛Glorious Model O Eternal｝ 電競滑鼠(白)/有線/12000Dpi/對稱設計/55g/Rgb
1990	135		｛Glorious Model O2 Mini Wireless｝ 無線滑鼠(黑)/有線/無線/藍牙/26000Dpi/57g/編織線/Rgb
1990	136	熱賣	｛Glorious Model O2 Wireless｝ 三模滑鼠(白)/有線/無線/藍牙/26000Dpi/68g/Rgb

## Turtle Beach 滑鼠
590	138	熱賣	｛Turtle Beach PURE SEL｝(黑)電競滑鼠/有線/PAW3318/8000Dpi/49克/Rgb
590	140	熱賣	｛Turtle Beach PURE SEL｝(白)電競滑鼠/有線/PAW3318/8000Dpi/49克/Rgb
1390	142	熱賣	｛Turtle Beach PURE AIR｝(黑)無線滑鼠/2.4g/藍牙/26000Dpi/TITAN光學開關/Rgb
1390	144	熱賣	｛Turtle Beach PURE AIR｝(白)無線滑鼠/2.4g/藍牙/26000Dpi/TITAN光學開關/Rgb
1590	146	熱賣	｛Turtle Beach Burst II Air｝ 輕量化三模滑鼠(黑)/有線/無線/藍牙/26000Dpi/47g/TITAN光學軸
1590	148	熱賣	｛Turtle Beach Burst II Air｝ 輕量化三模滑鼠(白)/有線/無線/藍牙/26000Dpi/47g/TITAN光學軸

## 美洲獅 Cougar 滑鼠
690	151		｛Cougar Minos Neo｝ 電競滑鼠(黑)/有線/6200Dpi/63g/1000Hz回報率/五種Rgb燈效
790	152		｛Cougar Minos Neo｝ 電競滑鼠(白)/有線/6200Dpi/63g/1000Hz回報率/五種Rgb燈效
790	153	熱賣	｛Cougar Airblader｝ 超輕量電競滑鼠/有線/16000Dpi/62克/獨家Bounce-ON彈簧張力系統
2590	154		｛Cougar 800m Dualblader｝ 模組化電競滑鼠/有線/16000Dpi/Dynastrut專利/客制化配件
1690(原1990)	155	熱賣 價格異動 下殺	｛Cougar Revenger Pro 4K｝ 無線滑鼠(黑)/26000Dpi/55g/4000Hz/隨附Pulsar 4K 無線接收器▼下殺到 9/30 23:59
1690(原1990)	156	熱賣 價格異動 下殺	｛Cougar Revenger Pro 4K｝ 無線滑鼠(白)/26000Dpi/55g/4000Hz/隨附Pulsar 4K 無線接收器▼下殺到 9/30 23:59
1990	157	熱賣	｛Cougar Revenger Pro 8K｝ 無線滑鼠(鐵灰)/有線8k/無線8k/藍牙6.0/PixArt 3950/30000Dpi
1990	158	熱賣	｛Cougar Revenger Pro 8K｝ 無線滑鼠(白)/有線8k/無線8k/藍牙6.0/PixArt 3950/30000Dpi
1990	159	熱賣	｛Cougar Revenger Pro 8K｝ 無線滑鼠(粉)/有線8k/無線8k/藍牙6.0/PixArt 3950/30000Dpi

## 亞碩(Power Master) 滑鼠
590	161		｛亞碩(Power Master) G502｝ 滑鼠鼠墊組 有線/7200Dpi/A825傳感/人體工學/Rgb
690	162	熱賣	｛亞碩(Power Master) G602｝ 滑鼠鼠墊組 有線/7200Dpi/A825傳感/人體工學/Rgb

## Gigastone 滑鼠
688	164	熱賣	｛Gigastone GM-X031｝ 電競滑鼠〈2隻組合優惠〉
1099	165	熱賣	｛Gigastone GM-X041｝ 電競滑鼠〈2隻組合優惠〉
1499	166	熱賣	｛Gigastone GM-X061｝ 電競滑鼠〈2隻組合優惠〉
390	167		｛Gigastone GM-X031｝ 電競滑鼠/有線/3200Dpi/8個自訂按鍵/巨集/編織線/Rgb 原價499
529	168		｛Gigastone GM-X041｝ 電競滑鼠/有線/12000Dpi/8個自訂按鍵/巨集/編織線/Rgb 原價749
749	169		｛Gigastone GM-X061｝ 電競滑鼠/有線/16000Dpi/10個自訂按鍵/巨集/編織線/Rgb 原價1099

## HyperX 滑鼠
990	171		｛HyperX Pulsefire Fuse｝ 雙模滑鼠/無線+藍牙/12000Dpi/75g/AAA電池/Rgb
1990	172		｛HyperX Pulsefire Haste 2｝ 雙模滑鼠(黑)/無線+藍牙/26000Dpi/61g/Rgb
1990	173		｛HyperX Pulsefire Haste 2｝ 雙模滑鼠(白)/無線+藍牙/26000Dpi/61g/Rgb
1790	174		｛HyperX Pulsefire Haste 2 Mini｝ 三模滑鼠(黑)/有線+無線+藍牙/26000Dpi/59g
1790	175		｛HyperX Pulsefire Haste 2 Mini｝ 三模滑鼠(白)/有線+無線+藍牙/26000Dpi/59g
2990	176	熱賣	｛HyperX Pulsefire Haste 2 S｝ 雙模滑鼠(海軍藍)/無線/藍牙/鎂合金外殼/26000Dpi/64g/Rgb
2990	177	熱賣	｛HyperX Pulsefire Haste 2 S｝ 雙模滑鼠(銀)/無線/藍牙/鎂合金外殼/26000Dpi/64g/Rgb
2990	178		｛HyperX Pulsefire Haste 2 Pro 4K｝ 雙模滑鼠(灰)/無線/藍牙/26000Dpi/4000Hz/61g/Rgb
2990	179		｛HyperX Pulsefire Saga Pro 4K｝ 無線滑鼠(黑)/無線/藍牙/26000Dpi/4000Hz/72g/Rgb

## Zowie 滑鼠
2990	181	熱賣 酷幣500	｛Zowie U2-DW 4K｝ 無線電競滑鼠/3200Dpi/3390感應/對稱型設計/獨家無線基地台/小尺寸
3390	182	熱賣 酷幣300	｛Zowie S2-DW 4K｝ 無線電競滑鼠/3200Dpi/對稱型設計/獨家無線基地台/小尺寸
3390	183	熱賣 酷幣300	｛Zowie FK2-DW 4K｝無線電競滑鼠/3200Dpi/較低鼠背設計/獨家無線基地台/中尺寸
3390	184	熱賣 酷幣300	｛Zowie FK2-DW 4K｝無線電競滑鼠/3200Dpi/較低鼠背設計/獨家無線基地台/中尺寸
3390	185	熱賣 酷幣300	｛Zowie EC3-DW｝ 無線電競滑鼠/3200Dpi/非對稱人體工學外型/24段滾輪/流暢曲線設計/小尺寸

## 海盜船 Corsair 滑鼠
590	187	熱賣	｛海盜船 Katar Pro｝超輕量電競滑鼠/有線/69克/12400Dpi/Rgb
890	188		｛海盜船 M55｝超輕量電競滑鼠/有線/16000Dpi/55g/對稱設計/六編輯按鈕
1390	189		｛海盜船 M55 Wireless｝雙模滑鼠/無線/藍牙/24000Dpi/六編輯按鈕/AA電池供電
1990	190		｛海盜船 Harpoon V2｝三模滑鼠/有線/無線/藍牙/26000Dpi/經典人體工學外型設計/Rgb
2590	191	熱賣	｛海盜船 Ironclaw Se｝三模滑鼠(黑)/有線/無線/藍牙/26000Dpi/Rgb/適合右手贈 海盜船購物袋
2790	192	熱賣	｛海盜船 Sabre V2 Pro Ultralight｝無線滑鼠(黑)/有線/2.4g/輕量36g/33000Dpi/8000Hz
2790	193	熱賣	｛海盜船 Sabre V2 Pro Ultralight｝無線滑鼠(白)/有線/2.4g/輕量36g/33000Dpi/8000Hz
4090	194		｛海盜船 Nightsword V2｝無線滑鼠/有線/2.4g/藍牙/33000Dpi/專屬Stream Deck快捷鍵
4990	195		｛海盜船 Sabre V2 Pro 8K｝碳纖維 無線滑鼠(黑)/有線/2.4g/藍牙/55g/33000Dpi/8000Hz

## LEXMA 滑鼠
299	197	熱賣	｛LEXMA M450R｝ 無線滑鼠/2.4G/1600Dpi/長效電力續航/高質感時尚有型
299	198	熱賣	｛LEXMA M600R｝ 無線人體工學滑鼠/2.4G/長效電力續航/高質感時尚有型
399	199		｛LEXMA B660R｝ 無線跨平台藍芽滑鼠(星糖紫)/1600Dpi/長效電力續航/隨插即用/流線造型
399	200		｛LEXMA B660R｝ 無線跨平台藍芽滑鼠(幻電紫)/1600Dpi/長效電力續航/隨插即用/流線造型
