# 15 電源供應器  (報價日期 2026/9/18 14:19)
# price	id	flags	name

## 特價 or 活動專區
6490	90		｛海韻 VERTEX GX-1200(1200W)｝雙8/金牌/全模組/ATX3.1(PCIe 5.1)/12年保
6490	91		｛海韻 VERTEX GX-1200(1200W)｝白色版 雙8/金牌/全模組/ATX3.1(PCIe 5.1)/12年保
7590	92		｛海韻 VERTEX PX-1200(1200W)｝雙8/白金/全模組/ATX3.1(PCIe 5.1)/12年保
16490	94		｛海韻 PRIME PX-1600 ATX3.0(1600W)｝雙8/白金/全模組/雙PCIe 5.1/12年保
17490	95		｛海韻 PRIME PX-2200 ATX3(2200W)｝雙8/白金/全模組/4*PCIe 5.1/12年(限220V H型插座)
16490	96		｛海韻 PRIME TX-1300 ATX3(1300W)｝雙8/鈦金/全模組/PCIe 5.1/12年保

## 全漢 FSP 電源供應器【原價屋售出 2年快換 電供就是穩 !!】
3290	99		｛全漢 金鋼彈 650W｝金牌/全模/全日系/DC-DC/10年保【SFX規格】
3990	100		｛全漢 金鋼彈 750W ATX3.1(PCIe 5.1)｝雙8/金牌/全模/主日系/10年保【SFX規格】
4990	101		｛全漢 金鋼彈 850W ATX3.1(PCIe 5.1)｝雙8/金牌/全模/主日系/10年保【SFX規格】
4590	102		｛全漢 金鋼彈 850W ATX3.0(PCIe 5.0) 白色｝雙8/金牌/全模/主日系/10年保【SFX規格】
7990	103		｛全漢 DAGGER PM 1200W(MIT)｝雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年【SFX-L】
1790	104		｛全漢 聖武士 650W｝雙8/銅牌/全日系/DC-DC/5年保
1790	105		｛全漢 HEXA 85+ PRO GEN5 750W｝雙8/銅牌/主日系/ATX3.0(PCIe 5.0)/5年保
4990	106		｛全漢 HYDRO G PRO 1200W ATX3.0(PCIe 5.0)｝雙8/金牌/全模/全日系/防潮塗層/10年保
1590	107		｛全漢 VIC BD+ 550W｝雙8/銅牌/ATX3.1/壓紋線/3+2年(憑發票)
1790	108		｛全漢 VIC BD+ 650W｝雙8/銅牌/ATX3.1/壓紋線/3+2年(憑發票)
1890	109		｛全漢 VIC GD 650W｝雙8/金牌/直出線/ATX3.1/壓紋線/3+2年(憑發票)
2990	110		｛全漢 VIC GM 850W｝雙8/金牌/全模/ATX3.1(PCIe 5.1)/5年保
1990	111		｛全漢 VITA GD 650W(MIT)｝雙8/金牌/直出線/ATX3.1/主日系/5年保
2390	112		｛全漢 VITA GD 750W(MIT)｝雙8/金牌/直出線/ATX3.1(PCIe 5.1)/主日系/5年保
2690	113		｛全漢 VITA GD 850W(MIT)｝雙8/金牌/直出線/ATX3.1(PCIe 5.1)/主日系/5年保
2990	114	熱賣	｛全漢 VITA GM 650W(MIT)｝雙8/金牌/全模/ATX3.1/主日系/10年保
3090	115		｛全漢 VITA GM 650W(MIT) 白色版｝雙8/金牌/全模/ATX3.1/主日系/10年保
3390	116		｛全漢 VITA GM 750W(MIT)｝雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保
3490	117		｛全漢 VITA GM 750W(MIT) 白色版｝雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保
3990	118		｛全漢 VITA GM 850W(MIT) 白色版｝雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保
4890	119		｛全漢 VITA GM 1000W(MIT) 白色版｝雙8/金牌/全模/ATX3.1(PCIe 5.1)/主日系/10年保
3890	120		｛全漢 VITA PM 750W(MIT)｝雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保
4390	121		｛全漢 VITA PM 850W(MIT)｝雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保
5290	122	熱賣	｛全漢 VITA PM 1000W(MIT)｝雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保
5290	124		｛全漢 VITA PM 1000W(MIT) 白色版｝雙8/白金/全模/ATX3.1(PCIe 5.1)/主日系/10年保
5290	125		｛全漢 MEGA GM 850W(MIT)｝雙8/金牌/全模/ATX3.1(PCIe 5.1)/全日系/防潮塗層/10年保
